Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
236.798,303.541,1221,443,311355,255.0,0.0,255.0,255.0,255.0,106.812,179.21,22.929193259857904,3.675,0.516,3.656,106.813,179.21,26.882,100,174,20,15,14,15
143.32,221.616,739,312,188445,255.0,0.0,255.0,255.0,255.0,490.073,177.376,23.649249271332785,3.083,0.476,3.029,490.074,177.376,28.068,485,172,20,11,12,15
141.768,213.979,731,307,186405,255.0,0.0,255.0,255.0,255.0,431.193,182.387,22.232092430783048,3.118,0.556,3.047,431.193,182.387,26.718,426,177,20,12,12,13
148.75,213.531,767,320,195585,255.0,0.0,255.0,255.0,255.0,667.24,186.256,23.73516863672561,3.067,0.385,3.057,667.24,186.256,26.237,661,182,20,12,9,15
228.653,304.481,1179,422,300645,255.0,0.0,255.0,255.0,255.0,186.95,187.937,23.651634187193466,3.607,0.368,3.596,186.951,187.937,27.226,181,181,20,13,15,16
211.78,275.395,1092,412,278460,255.0,0.0,255.0,255.0,255.0,363.235,187.77,23.602062868374205,3.54,0.554,3.494,363.236,187.77,27.805,357,180,20,12,15,15
207.513,271.483,1070,413,272850,255.0,0.0,255.0,255.0,255.0,977.558,196.444,23.056460667003954,3.51,0.536,3.536,977.561,196.444,25.767,972,190,20,12,14,13
54.303,111.644,280,151,71400,255.0,0.0,255.0,255.0,255.0,788.218,197.496,22.41286613595011,2.174,0.403,2.108,788.219,197.496,23.693,785,193,20,7,10,8
138.084,207.117,712,292,181560,255.0,0.0,255.0,255.0,255.0,837.428,206.796,23.91865410401905,3.024,0.406,3.0,837.431,206.796,25.124,832,201,20,12,12,11
160.193,225.003,826,330,210630,255.0,0.0,255.0,255.0,255.0,692.182,205.753,23.695971092952867,3.175,0.358,3.16,692.183,205.753,26.182,687,200,20,11,13,13
234.665,311.649,1210,465,308550,255.0,0.0,255.0,255.0,255.0,272.993,209.92,23.586295788059005,3.769,0.827,3.682,272.993,209.92,27.228,268,203,20,12,18,15
141.187,219.245,728,321,185640,255.0,0.0,255.0,255.0,255.0,661.643,213.445,22.98959051596062,3.081,0.522,3.03,661.643,213.445,25.995,655,208,20,12,12,12
191.223,263.409,986,370,251430,255.0,0.0,255.0,255.0,255.0,987.594,220.979,23.44088282496396,3.429,0.502,3.387,987.591,220.979,26.414,981,215,20,14,13,13
219.538,280.563,1132,429,288660,255.0,0.0,255.0,255.0,255.0,67.155,224.996,22.57178240140629,3.554,0.546,3.521,67.156,224.996,26.489,63,218,20,10,16,15
166.011,229.385,856,338,218280,255.0,0.0,255.0,255.0,255.0,436.64,225.339,23.24515770330464,3.203,0.357,3.215,436.641,225.339,27.464,432,220,20,11,12,15
280.822,329.644,1448,493,369240,255.0,0.0,255.0,255.0,255.0,143.303,229.921,23.529165049586958,3.886,0.512,3.882,143.304,229.922,27.177,136,223,20,14,16,14
279.852,348.481,1443,506,367965,255.0,0.0,255.0,255.0,255.0,313.669,231.724,24.358535682214555,3.948,0.668,3.844,313.67,231.724,27.989,306,225,20,18,14,16
266.664,343.859,1375,510,350625,255.0,0.0,255.0,255.0,255.0,249.906,236.084,24.42825528525997,3.869,0.674,3.77,249.907,236.083,27.853,245,227,20,11,18,20
216.628,298.242,1117,448,284835,255.0,0.0,255.0,255.0,255.0,926.397,239.165,24.107044428780206,3.595,0.668,3.512,926.395,239.165,25.853,919,233,20,15,14,13
227.683,276.477,1174,436,299370,255.0,0.0,255.0,255.0,255.0,964.121,240.731,24.554041068990944,3.574,0.414,3.589,964.127,240.731,26.916,959,234,20,11,14,14
296.531,349.924,1529,529,389895,255.0,0.0,255.0,255.0,255.0,224.551,240.075,25.133429142792956,3.957,0.569,3.905,224.551,240.075,28.521,220,231,20,12,17,19
194.132,264.076,1001,385,255255,255.0,0.0,255.0,255.0,255.0,361.417,242.518,23.058973206339015,3.411,0.509,3.447,361.418,242.519,26.778,356,236,20,11,15,15
172.605,247.894,890,358,226950,255.0,0.0,255.0,255.0,255.0,1002.479,242.583,23.4450374055404,3.285,0.494,3.22,1002.474,242.583,26.844,998,236,20,11,15,15
95.611,162.833,493,222,125715,255.0,0.0,255.0,255.0,255.0,763.473,244.377,23.382783214786127,2.646,0.35,2.614,763.474,244.377,25.58,760,240,20,9,11,12
190.835,252.111,984,375,250920,255.0,0.0,255.0,255.0,255.0,859.851,250.413,24.778411407838846,3.373,0.43,3.339,859.846,250.413,26.279,855,244,20,10,14,14
176.483,237.907,910,362,232050,255.0,0.0,255.0,255.0,255.0,898.348,249.135,24.822498971012635,3.284,0.372,3.241,898.351,249.135,26.341,893,243,20,12,12,14
218.956,292.178,1129,409,287895,255.0,0.0,255.0,255.0,255.0,447.008,249.13,23.498286118668357,3.609,0.613,3.507,447.008,249.13,27.508,442,241,20,11,17,15
240.871,317.418,1242,482,316710,255.0,0.0,255.0,255.0,255.0,36.361,249.543,24.294495210946405,3.636,0.521,3.627,36.361,249.543,27.886,30,244,20,15,12,17
221.089,285.338,1140,411,290700,255.0,0.0,255.0,255.0,255.0,779.658,258.513,23.99473665306205,3.602,0.522,3.521,779.655,258.513,26.182,773,252,20,15,13,13
174.156,243.348,898,353,228990,255.0,0.0,255.0,255.0,255.0,505.665,261.078,22.54425770724989,3.302,0.513,3.231,505.665,261.078,26.582,500,254,20,12,15,13
258.907,314.184,1335,481,340425,255.0,0.0,255.0,255.0,255.0,66.291,267.394,24.28298804178953,3.749,0.505,3.735,66.291,267.394,27.804,61,261,20,11,14,17
266.277,334.529,1373,504,350115,255.0,0.0,255.0,255.0,255.0,87.732,268.194,23.706182766053637,3.874,0.757,3.793,87.733,268.194,27.216,81,263,20,16,13,15
250.955,315.549,1294,464,329970,255.0,0.0,255.0,255.0,255.0,37.943,270.486,24.813274190376692,3.723,0.476,3.752,37.943,270.486,28.207,32,263,20,12,16,18
287.804,347.41,1484,518,378420,255.0,0.0,255.0,255.0,255.0,424.46,281.243,24.257726086118,3.977,0.716,3.937,424.461,281.243,27.726,418,274,20,13,17,16
184.435,255.531,951,347,242505,255.0,0.0,255.0,255.0,255.0,921.641,283.405,25.32992895212074,3.334,0.326,3.374,921.638,283.405,26.931,916,277,20,13,13,15
282.567,346.799,1457,530,371535,255.0,0.0,255.0,255.0,255.0,465.32,288.948,23.85947444242864,3.976,0.832,3.934,465.322,288.948,27.421,459,281,20,12,18,16
249.986,318.619,1289,443,328695,255.0,0.0,255.0,255.0,255.0,500.082,293.361,23.866195977111097,3.734,0.465,3.751,500.085,293.361,27.531,494,286,20,14,16,16
153.405,226.861,791,334,201705,255.0,0.0,255.0,255.0,255.0,837.172,298.277,23.424318676999725,3.179,0.575,3.127,837.174,298.277,25.33,831,292,20,12,13,11
111.708,174.808,576,257,146880,255.0,0.0,255.0,255.0,255.0,227.297,298.882,22.880790356286866,2.767,0.354,2.766,227.297,298.882,25.564,223,294,20,9,11,12
266.47,339.817,1374,512,350370,255.0,0.0,255.0,255.0,255.0,951.087,298.166,26.09983580911736,3.845,0.603,3.84,951.081,298.166,27.896,944,293,20,16,13,17
205.768,281.372,1061,425,270555,255.0,0.0,255.0,255.0,255.0,901.239,311.331,25.575558793533993,3.498,0.569,3.548,901.245,311.331,27.075,896,306,20,12,13,17
251.149,324.88,1295,471,330225,255.0,0.0,255.0,255.0,255.0,932.68,314.057,25.62323814957531,3.758,0.542,3.77,932.686,314.056,27.149,926,308,20,14,14,17
190.447,256.198,982,384,250410,255.0,0.0,255.0,255.0,255.0,355.229,317.037,25.303298750623952,3.386,0.506,3.297,355.23,317.036,27.777,351,312,20,10,12,18
237.574,298.133,1225,460,312375,255.0,0.0,255.0,255.0,255.0,806.079,316.806,25.30896921906407,3.661,0.566,3.668,806.084,316.806,27.645,801,310,20,11,15,16
228.847,303.541,1180,468,300900,255.0,0.0,255.0,255.0,255.0,975.099,319.939,24.397003155814993,3.657,0.598,3.688,975.102,319.939,26.388,969,315,20,14,12,16
57.793,130.164,298,172,75990,255.0,0.0,255.0,255.0,255.0,99.081,320.111,22.32573697665963,2.195,0.412,2.224,99.081,320.111,25.265,96,315,20,7,10,11
253.283,395.792,1306,555,333030,255.0,0.0,255.0,255.0,255.0,730.509,323.541,25.11728446170362,3.775,0.7,3.671,730.505,323.542,28.305,723,318,20,17,13,19
95.223,156.157,491,230,125205,255.0,0.0,255.0,255.0,255.0,166.992,326.118,22.79140827081722,2.635,0.39,2.634,166.992,326.118,25.308,163,322,20,9,9,12
204.798,276.641,1056,410,269280,255.0,0.0,255.0,255.0,255.0,1003.724,337.881,24.078592514945903,3.487,0.495,3.414,1003.719,337.881,26.584,997,331,20,14,13,14
212.75,284.901,1097,405,279735,255.0,0.0,255.0,255.0,255.0,367.503,342.456,25.441626564481624,3.567,0.611,3.552,367.504,342.457,27.463,362,334,20,11,16,16
187.538,260.175,967,367,246585,255.0,0.0,255.0,255.0,255.0,607.524,343.224,23.837254012464065,3.387,0.471,3.295,607.525,343.225,27.378,602,334,20,12,16,15
222.253,303.552,1146,426,292230,255.0,0.0,255.0,255.0,255.0,457.68,347.614,25.369884934113074,3.578,0.47,3.584,457.681,347.614,27.883,451,342,20,13,14,17
214.495,306.666,1106,441,282030,255.0,0.0,255.0,255.0,255.0,898.929,350.432,25.986211924787,3.689,0.83,3.67,898.931,350.432,27.392,892,343,20,16,15,15
56.436,112.758,291,166,74205,255.0,0.0,255.0,255.0,255.0,161.491,357.234,22.373313987186254,2.181,0.398,2.234,161.491,357.234,24.471,159,353,20,6,10,10
156.702,262.327,808,362,206040,255.0,0.0,255.0,255.0,255.0,994.129,361.865,24.575409380970175,3.391,0.967,3.234,994.13,361.865,26.418,989,356,20,18,13,13
213.719,285.01,1102,415,281010,255.0,0.0,255.0,255.0,255.0,542.734,365.337,23.85503184932478,3.592,0.649,3.554,542.734,365.337,26.782,537,357,20,12,16,14
149.914,225.353,773,326,197115,255.0,0.0,255.0,255.0,255.0,925.825,369.627,25.205120976424144,3.128,0.503,3.105,925.822,369.627,26.367,921,364,20,10,13,15
220.119,283.044,1135,407,289425,255.0,0.0,255.0,255.0,255.0,571.621,382.939,24.442148543904633,3.552,0.374,3.567,571.619,382.939,27.372,566,377,20,12,13,16
85.527,137.473,441,211,112455,255.0,0.0,255.0,255.0,255.0,24.016,388.696,22.100915772683095,2.502,0.242,2.519,24.016,388.696,25.027,20,385,20,9,8,11
44.218,93.168,228,131,58140,255.0,0.0,255.0,255.0,255.0,959.276,396.943,23.585502883297643,1.956,0.23,1.951,959.277,396.943,24.478,956,394,20,7,7,10
108.411,177.747,559,272,142545,255.0,0.0,255.0,255.0,255.0,879.914,402.531,23.268510319659804,2.791,0.556,2.752,879.915,402.532,24.696,874,399,20,13,9,11
89.987,149.001,464,221,118320,255.0,0.0,255.0,255.0,255.0,564.554,409.974,23.238102857562424,2.561,0.312,2.561,564.555,409.975,25.767,560,406,20,9,9,12
75.83,126.143,391,204,99705,255.0,0.0,255.0,255.0,255.0,545.747,414.639,23.86176538800743,2.384,0.352,2.436,545.748,414.639,26.133,542,412,20,9,6,12
34.327,91.583,177,120,45135,255.0,0.0,255.0,255.0,255.0,328.814,424.633,23.22616583695506,1.918,0.523,1.913,328.814,424.633,23.559,325,421,20,8,7,8
66.133,122.865,341,173,86955,255.0,0.0,255.0,255.0,255.0,992.015,426.158,24.57213394142847,2.306,0.307,2.255,992.015,426.159,25.326,989,422,20,7,9,11
85.72,144.16,442,215,112710,255.0,0.0,255.0,255.0,255.0,54.292,435.043,21.98797861424192,2.522,0.327,2.505,54.292,435.043,24.602,51,431,20,9,9,10
180.75,241.841,932,361,237660,255.0,0.0,255.0,255.0,255.0,747.424,434.562,24.677915772196798,3.29,0.363,3.258,747.421,434.563,27.659,742,430,20,12,10,17
52.169,107.623,269,152,68595,255.0,0.0,255.0,255.0,255.0,40.84,435.784,22.2331028071477,2.085,0.306,2.103,40.84,435.785,25.078,38,432,20,7,9,10
60.896,114.157,314,164,80070,255.0,0.0,255.0,255.0,255.0,1015.191,441.889,23.235455960957687,2.217,0.27,2.189,1015.191,441.889,24.169,1012,439,20,8,7,10
30.448,74.189,157,95,40035,255.0,0.0,255.0,255.0,255.0,918.229,443.771,22.978461567563578,1.73,0.233,1.739,918.23,443.771,23.669,915,441,20,7,6,8
64.387,121.467,332,167,84660,255.0,0.0,255.0,255.0,255.0,246.985,447.732,24.279450154034276,2.262,0.264,2.262,246.985,447.732,24.467,243,444,20,9,8,10
70.593,126.449,364,191,92820,255.0,0.0,255.0,255.0,255.0,561.929,451.967,23.7464573821399,2.329,0.287,2.318,561.929,451.967,25.75,558,448,20,9,8,11
104.339,159.577,538,255,137190,255.0,0.0,255.0,255.0,255.0,509.758,453.864,24.294276942001378,2.695,0.348,2.655,509.759,453.864,25.626,506,450,20,8,9,12
125.478,194.257,647,284,164985,255.0,0.0,255.0,255.0,255.0,632.94,454.594,24.177673037189162,2.936,0.495,2.951,632.941,454.593,26.895,628,450,20,11,10,13
18.618,53.353,96,70,24480,255.0,0.0,255.0,255.0,255.0,816.01,457.365,21.2395492878053,1.416,0.328,1.446,816.01,457.365,23.458,814,455,20,5,5,8
52.169,114.922,269,157,68595,255.0,0.0,255.0,255.0,255.0,99.558,465.004,22.404548550412354,2.09,0.295,2.104,99.558,465.004,24.171,96,462,20,8,8,9
90.763,155.054,468,238,119340,255.0,0.0,255.0,255.0,255.0,487.788,467.376,24.307779077314297,2.608,0.474,2.609,487.789,467.376,25.205,483,464,20,10,9,11
11.636,38.111,60,50,15300,255.0,0.0,255.0,255.0,255.0,64.0,476.45,20.767844130631513,1.179,0.271,1.162,64.0,476.45,23.217,63,475,20,4,4,7
73.502,129.552,379,189,96645,255.0,0.0,255.0,255.0,255.0,545.533,479.15,23.3325929095478,2.377,0.297,2.353,545.534,479.15,24.847,541,476,20,10,7,11
89.405,145.745,461,222,117555,255.0,0.0,255.0,255.0,255.0,762.499,484.733,23.066971924399635,2.541,0.28,2.543,762.5,484.733,25.77,759,481,20,8,8,13
73.502,130.634,379,195,96645,255.0,0.0,255.0,255.0,255.0,523.219,507.029,23.514625388817617,2.387,0.317,2.35,523.22,507.029,24.485,520,503,20,8,9,10
257.743,347.552,1329,505,338895,255.0,0.0,255.0,255.0,255.0,744.485,511.448,25.66959534459263,3.839,0.616,3.768,744.486,511.448,28.358,738,502,20,14,17,16
63.224,119.292,326,174,83130,255.0,0.0,255.0,255.0,255.0,808.347,513.534,23.30468017213692,2.239,0.289,2.265,808.348,513.534,25.414,805,510,20,8,8,11
67.102,115.086,346,182,88230,255.0,0.0,255.0,255.0,255.0,426.899,517.058,25.13553980608357,2.285,0.242,2.278,426.9,517.057,24.916,423,514,20,8,7,10
84.945,146.837,438,215,111690,255.0,0.0,255.0,255.0,255.0,17.4,522.018,22.1325167816335,2.504,0.353,2.525,17.4,522.019,26.169,14,518,20,8,9,13
95.999,162.516,495,237,126225,255.0,0.0,255.0,255.0,255.0,552.929,524.04,23.845548806293934,2.671,0.45,2.639,552.93,524.041,25.095,549,520,20,9,11,11
83.199,141.691,429,207,109395,255.0,0.0,255.0,255.0,255.0,50.928,531.105,22.630446109186803,2.485,0.311,2.492,50.928,531.105,25.555,47,528,20,9,8,12
58.181,111.513,300,158,76500,255.0,0.0,255.0,255.0,255.0,916.94,553.083,24.696974029847887,2.175,0.238,2.182,916.941,553.084,24.563,914,549,20,7,9,10
51.587,100.313,266,148,67830,255.0,0.0,255.0,255.0,255.0,975.248,560.305,25.08701841164173,2.077,0.278,2.076,975.249,560.305,24.045,973,556,20,6,9,9
77.381,133.901,399,195,101745,255.0,0.0,255.0,255.0,255.0,676.526,565.749,22.46451942496969,2.441,0.31,2.425,676.527,565.749,24.787,673,562,20,8,9,10
120.435,178.075,621,269,158355,255.0,0.0,255.0,255.0,255.0,37.852,565.04,22.956274900019054,2.818,0.228,2.813,37.852,565.04,26.441,33,561,20,10,9,13
239.319,311.66,1234,456,314670,255.0,0.0,255.0,255.0,255.0,828.421,574.035,26.018736866593123,3.63,0.379,3.632,828.417,574.034,27.468,823,568,20,13,14,16
2.327,13.527,12,12,3060,255.0,0.0,255.0,255.0,255.0,394.083,577.667,21.638455053186544,0.66,0.212,0.652,394.083,577.667,21.0,393,577,20,3,3,3
93.866,155.829,484,231,123420,255.0,0.0,255.0,255.0,255.0,682.078,584.616,23.34469926521943,2.597,0.351,2.592,682.079,584.616,25.574,678,580,20,9,11,12
70.399,126.919,363,187,92565,255.0,0.0,255.0,255.0,255.0,714.986,590.245,22.977157919291784,2.35,0.349,2.382,714.987,590.245,25.253,711,586,20,8,9,11
78.739,135.463,406,206,103530,255.0,0.0,255.0,255.0,255.0,883.047,594.291,24.83241193701099,2.432,0.379,2.458,883.048,594.291,25.039,880,590,20,7,10,11
152.241,218.983,785,318,200175,255.0,0.0,255.0,255.0,255.0,915.809,599.888,27.067854066585866,3.106,0.42,3.062,915.814,599.888,26.516,912,594,20,9,13,15
9.503,42.612,49,46,12495,255.0,0.0,255.0,255.0,255.0,593.388,609.265,22.364955241062074,1.249,0.474,1.333,593.388,609.265,23.653,591,608,20,5,4,8
96.581,159.424,498,239,126990,255.0,0.0,255.0,255.0,255.0,698.783,614.072,24.19271753040826,2.632,0.473,2.672,698.784,614.072,26.253,695,609,20,8,11,13
49.066,107.765,253,147,64515,255.0,0.0,255.0,255.0,255.0,930.443,624.047,25.697776881092324,2.109,0.415,2.051,930.444,624.048,24.577,927,621,20,8,8,9
102.593,166.253,529,240,134895,255.0,0.0,255.0,255.0,255.0,79.936,637.299,24.07280497757292,2.684,0.312,2.697,79.936,637.298,26.1,76,633,20,9,10,13
160.774,226.413,829,331,211395,255.0,0.0,255.0,255.0,255.0,694.057,670.314,24.91257773693795,3.174,0.404,3.157,694.059,670.314,26.311,689,664,20,10,13,14
153.405,220.36,791,321,201705,255.0,0.0,255.0,255.0,255.0,667.185,677.929,25.124014904322404,3.104,0.314,3.091,667.185,677.93,26.324,662,673,20,12,11,13
63.224,126.274,326,179,83130,255.0,0.0,255.0,255.0,255.0,861.748,694.528,25.548890329980253,2.298,0.393,2.302,861.749,694.528,24.807,858,690,20,8,9,10
112.678,169.979,581,263,148155,255.0,0.0,255.0,255.0,255.0,546.632,697.064,25.531860548273116,2.755,0.26,2.754,546.633,697.064,25.582,542,693,20,10,10,12
107.248,163.915,553,250,141015,255.0,0.0,255.0,255.0,255.0,643.199,701.15,24.610862357636314,2.733,0.367,2.72,643.2,701.149,25.302,640,696,20,8,11,11
120.435,184.303,621,281,158355,255.0,0.0,255.0,255.0,255.0,563.849,703.605,26.114165643394493,2.828,0.311,2.823,563.85,703.606,26.205,560,699,20,9,10,12
101.235,168.121,522,236,133110,255.0,0.0,255.0,255.0,255.0,71.144,703.013,23.7854974054159,2.711,0.371,2.694,71.144,703.013,25.464,66,698,20,10,10,12
91.926,148.367,474,221,120870,255.0,0.0,255.0,255.0,255.0,656.854,710.671,24.58428613314287,2.573,0.296,2.589,656.855,710.671,25.158,653,706,20,8,10,11
95.417,162.058,492,236,125460,255.0,0.0,255.0,255.0,255.0,43.856,719.081,24.0594745438274,2.613,0.309,2.604,43.856,719.081,26.226,40,715,20,10,9,12
240.483,460.399,1240,629,316200,255.0,0.0,255.0,255.0,255.0,28.306,731.73,24.76918043833685,3.834,0.826,3.936,28.306,731.727,27.205,21,725,20,15,15,17
103.757,178.392,535,267,136425,255.0,0.0,255.0,255.0,255.0,572.421,736.897,26.030559131595368,2.675,0.394,2.682,572.422,736.898,25.566,569,732,20,8,11,12
119.466,191.897,616,281,157080,255.0,0.0,255.0,255.0,255.0,67.471,744.516,24.484113313960584,2.877,0.458,2.9,67.471,744.516,25.505,62,740,20,12,10,11
59.151,237.153,305,244,77775,255.0,0.0,255.0,255.0,255.0,956.934,744.616,28.640532649157187,3.82,1.863,3.289,956.935,744.616,24.944,948,734,20,15,17,13
88.63,143.079,457,224,116535,255.0,0.0,255.0,255.0,255.0,720.002,760.291,25.492190088529966,2.561,0.402,2.546,720.003,760.291,24.825,717,755,20,7,11,10
109.381,176.196,564,258,143820,255.0,0.0,255.0,255.0,255.0,31.748,770.0,24.296181806376286,2.745,0.342,2.751,31.748,770.001,25.55,27,765,20,10,11,12
92.702,162.986,478,234,121890,255.0,0.0,255.0,255.0,255.0,378.14,773.119,26.650756512929295,2.619,0.436,2.612,378.141,773.119,25.274,375,768,20,8,11,12
11.054,50.84,57,53,14535,255.0,0.0,255.0,255.0,255.0,719.298,786.298,25.054115526336677,1.286,0.453,1.282,719.298,786.298,23.509,717,783,20,6,7,7
49.648,103.569,256,143,65280,255.0,0.0,255.0,255.0,255.0,147.594,798.645,24.62398018093396,2.076,0.309,2.04,147.594,798.644,23.77,145,795,20,7,9,9
84.169,157.348,434,225,110670,255.0,0.0,255.0,255.0,255.0,188.691,810.212,25.167660780473252,2.553,0.527,2.547,188.692,810.211,23.991,184,805,20,10,11,9
4.655,21.929,24,23,6120,255.0,0.0,255.0,255.0,255.0,201.417,816.25,23.33984354712963,0.842,0.268,0.821,201.417,816.25,22.0,200,815,20,3,4,5
54.884,116.746,283,170,72165,255.0,0.0,255.0,255.0,255.0,350.071,828.749,25.461724021621734,2.231,0.624,2.139,350.071,828.749,22.929,347,823,20,7,13,6
51.587,125.968,266,160,67830,255.0,0.0,255.0,255.0,255.0,856.365,828.083,29.404496420197347,2.101,0.44,2.156,856.365,828.083,24.786,853,824,20,8,9,11
86.884,157.676,448,224,114240,255.0,0.0,255.0,255.0,255.0,165.19,830.393,26.452179765843383,2.571,0.425,2.524,165.19,830.392,24.799,161,826,20,10,10,11
67.102,142.445,346,197,88230,255.0,0.0,255.0,255.0,255.0,269.156,838.439,26.714700279863468,2.364,0.452,2.398,269.156,838.44,24.523,265,834,20,9,9,10
5.818,25.349,30,27,7650,255.0,0.0,255.0,255.0,255.0,177.167,859.533,24.298506313659086,0.921,0.212,0.925,177.167,859.533,21.8,176,858,20,3,4,5
9.891,52.413,51,51,13005,255.0,0.0,255.0,255.0,255.0,133.196,866.333,28.25482741203312,1.524,0.693,1.457,133.196,866.333,25.529,129,865,20,7,5,10
12.606,57.395,65,62,16575,255.0,0.0,255.0,255.0,255.0,270.554,860.6,26.69094990703803,1.725,0.98,1.518,270.554,860.6,23.8,268,857,20,7,10,9
2.327,16.018,12,12,3060,255.0,0.0,255.0,255.0,255.0,281.833,902.833,26.19009703280445,0.699,0.253,0.716,281.833,902.833,21.667,281,902,20,3,3,4
22.691,79.149,117,92,29835,255.0,0.0,255.0,255.0,255.0,164.205,945.487,27.89556822106414,1.775,0.655,1.739,164.205,945.487,22.769,161,942,20,7,9,7
93.09,171.508,480,234,122400,255.0,0.0,255.0,255.0,255.0,72.762,6.21,23.63809517996902,2.681,0.525,2.645,72.762,6.21,26.325,67,1,21,11,10,11
123.15,190.804,635,281,161925,255.0,0.0,255.0,255.0,255.0,963.943,15.57,23.484825461640646,2.917,0.453,2.877,963.945,15.57,26.869,958,11,21,12,10,12
175.514,245.807,905,353,230775,255.0,0.0,255.0,255.0,255.0,915.793,18.703,21.955793535270693,3.341,0.553,3.333,915.798,18.703,27.055,910,13,21,12,15,12
165.817,254.406,855,372,218025,255.0,0.0,255.0,255.0,255.0,112.44,25.729,25.507125570623884,3.354,0.83,3.23,112.44,25.729,27.195,107,18,21,11,17,13
155.732,231.034,803,326,204765,255.0,0.0,255.0,255.0,255.0,155.709,35.687,26.32983630970738,3.176,0.475,3.201,155.709,35.687,27.695,150,30,21,13,13,13
125.672,196.868,648,269,165240,255.0,0.0,255.0,255.0,255.0,361.182,45.588,21.629796779068563,2.94,0.401,2.954,361.183,45.588,26.903,356,40,21,11,12,12
128.193,248.462,661,327,168555,255.0,0.0,255.0,255.0,255.0,123.873,62.274,23.922477819534546,3.066,0.693,3.1,123.873,62.274,26.248,118,56,21,14,13,12
150.884,225.626,778,314,198390,255.0,0.0,255.0,255.0,255.0,378.931,63.717,21.80312656889541,3.153,0.491,3.162,378.931,63.717,26.889,374,58,21,11,14,12
117.72,182.085,607,275,154785,255.0,0.0,255.0,255.0,255.0,787.801,70.708,26.96888661567811,2.837,0.387,2.777,787.802,70.708,26.867,783,66,21,11,10,12
142.35,221.747,734,309,187170,255.0,0.0,255.0,255.0,255.0,36.94,76.272,22.11306790790954,3.087,0.5,3.001,36.94,76.272,27.297,32,70,21,11,14,13
