Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
98.908,166.253,510,256,130050,255,0,255,255,255,682.498,752.378,24.733,2.724,0.587,2.651,682.499,752.379,24.733,679,747,19,8,12,12
141.381,211.968,729,329,185895,255,0,255,255,255,417.733,756.756,24.856,3.017,0.498,3.000,417.734,756.758,24.856,414,751,19,8,13,13
128.581,194.705,663,286,169065,255,0,255,255,255,613.490,759.309,24.944,2.904,0.284,2.912,613.491,759.309,24.944,609,755,19,10,11,13
101.235,167.816,522,251,133110,255,0,255,255,255,742.929,766.322,24.316,2.700,0.449,2.746,742.929,766.321,24.316,739,762,19,9,10,12
70.012,127.083,361,188,92055,255,0,255,255,255,757.360,767.202,24.346,2.342,0.399,2.369,757.360,767.202,24.346,755,763,19,6,9,12
240.095,378.583,1238,537,315690,255,0,255,255,255,829.302,770.017,24.919,3.648,0.656,3.641,829.297,770.019,24.919,824,763,19,12,15,13
93.866,159.249,484,234,123420,255,0,255,255,255,522.312,774.636,24.227,2.603,0.386,2.651,522.312,774.637,24.227,518,770,19,9,10,11
16.485,59.876,85,77,21675,255,0,255,255,255,871.224,776.929,22.165,1.527,0.544,1.518,871.223,776.929,22.165,870,772,19,4,9,7
79.902,140.893,412,208,105060,255,0,255,255,255,487.905,775.842,24.010,2.473,0.362,2.457,487.906,775.842,24.010,484,771,19,9,11,11
248.240,309.583,1280,450,326400,255,0,255,255,255,790.401,777.623,25.402,3.745,0.554,3.711,790.404,777.624,25.402,784,770,19,13,17,14
114.811,213.192,592,306,150960,255,0,255,255,255,508.436,791.551,23.476,2.902,0.608,2.964,508.437,791.551,23.476,503,786,19,11,12,10
102.399,212.722,528,292,134640,255,0,255,255,255,297.439,794.290,24.356,2.874,0.801,2.815,297.440,794.288,24.356,292,790,19,15,10,12
104.145,168.263,537,248,136935,255,0,255,255,255,477.020,794.875,24.799,2.688,0.272,2.697,477.022,794.875,24.799,473,791,19,9,10,12
117.720,204.779,607,301,154785,255,0,255,255,255,424.023,800.774,23.227,2.949,0.685,2.916,424.024,800.773,23.227,419,795,19,10,13,11
58.375,113.370,301,161,76755,255,0,255,255,255,635.894,805.658,23.648,2.185,0.245,2.169,635.895,805.657,23.648,633,802,19,7,8,10
207.126,315.178,1068,458,272340,255,0,255,255,255,225.064,812.615,25.110,3.463,0.713,3.388,225.065,812.613,25.110,219,803,19,14,17,13
43.830,93.769,226,136,57630,255,0,255,255,255,613.234,820.332,22.535,1.987,0.338,2.018,613.235,820.332,22.535,610,817,19,7,8,9
57.793,120.035,298,169,75990,255,0,255,255,255,102.973,821.510,22.799,2.255,0.499,2.123,102.973,821.510,22.799,100,815,19,7,12,9
83.781,146.793,432,209,110160,255,0,255,255,255,185.685,839.796,23.576,2.503,0.311,2.487,185.685,839.796,23.576,182,835,19,8,11,10
31.030,162.243,160,160,40800,255,0,255,255,255,729.888,848.775,25.519,2.881,0.990,2.886,729.888,848.775,25.519,724,846,19,12,11,12
79.902,145.078,412,205,105060,255,0,255,255,255,228.335,866.333,23.039,2.499,0.428,2.465,228.335,866.333,23.039,225,861,19,8,11,9
3.297,18.815,17,16,4335,255,0,255,255,255,723.353,869.118,20.118,0.777,0.239,0.735,723.353,869.118,20.118,722,868,19,4,3,4
4.461,23.174,23,23,5865,255,0,255,255,255,140.217,874.130,21.130,0.872,0.297,0.913,140.217,874.130,21.130,139,873,19,3,4,5
3.491,18.662,18,18,4590,255,0,255,255,255,525.667,905.556,20.111,0.781,0.262,0.723,525.667,905.556,20.111,525,904,19,3,4,4
2.133,18.509,11,11,2805,255,0,255,255,255,283.818,959.000,22.273,1.282,0.527,1.294,283.818,959.000,22.273,283,956,19,4,6,6
81.066,166.406,418,225,106590,255,0,255,255,255,967.562,39.976,25.486,2.702,0.781,2.737,967.563,39.976,25.486,963,36,20,13,10,11
68.460,128.142,353,189,90015,255,0,255,255,255,989.091,44.042,24.578,2.318,0.316,2.292,989.092,44.042,24.578,985,41,20,9,7,11
103.757,173.694,535,237,136425,255,0,255,255,255,912.793,59.604,25.886,2.749,0.386,2.797,912.794,59.604,25.886,908,55,20,10,10,12
167.174,234.520,862,356,219810,255,0,255,255,255,881.710,60.679,26.943,3.205,0.462,3.234,881.712,60.679,26.943,878,55,20,9,13,15
145.841,215.694,752,311,191760,255,0,255,255,255,762.632,62.080,27.013,3.072,0.413,3.073,762.631,62.080,27.013,758,56,20,10,13,14
127.805,199.228,659,290,168045,255,0,255,255,255,241.728,66.173,27.446,2.983,0.518,2.956,241.729,66.173,27.446,237,61,20,10,12,14
164.459,236.050,848,353,216240,255,0,255,255,255,953.578,72.801,25.242,3.244,0.535,3.253,953.576,72.801,25.242,947,67,20,14,12,12
96.387,171.989,497,250,126735,255,0,255,255,255,972.455,73.602,25.423,2.664,0.532,2.692,972.455,73.602,25.423,969,68,20,8,12,11
176.483,292.964,910,398,232050,255,0,255,255,255,149.100,80.452,26.915,3.365,0.574,3.244,149.101,80.452,26.915,142,75,20,14,13,14
152.629,237.437,787,332,200685,255,0,255,255,255,251.573,82.656,27.061,3.209,0.644,3.231,251.574,82.656,27.061,246,77,20,12,14,13
142.932,235.766,737,343,187935,255,0,255,255,255,941.734,90.809,25.615,3.064,0.521,3.033,941.732,90.809,25.615,937,85,20,10,13,15
166.011,248.844,856,367,218280,255,0,255,255,255,99.561,90.099,27.303,3.242,0.509,3.223,99.561,90.099,27.303,95,84,20,11,14,17
194.713,267.769,1004,372,256020,255,0,255,255,255,121.980,92.879,26.633,3.429,0.467,3.388,121.981,92.880,26.633,115,86,20,14,14,14
218.762,299.946,1128,439,287640,255,0,255,255,255,170.960,104.830,25.928,3.729,0.878,3.537,170.961,104.830,25.928,165,98,20,14,17,12
139.441,214.591,719,320,183345,255,0,255,255,255,913.942,101.529,25.875,3.058,0.493,3.046,913.943,101.529,25.875,908,96,20,13,11,13
135.175,197.174,697,292,177735,255,0,255,255,255,654.781,110.016,25.145,2.968,0.292,2.966,654.781,110.016,25.145,649,105,20,12,11,11
204.798,273.352,1056,400,269280,255,0,255,255,255,105.524,127.272,26.346,3.527,0.567,3.460,105.524,127.272,26.346,100,120,20,13,14,13
226.131,315.330,1166,464,297330,255,0,255,255,255,180.792,134.543,25.950,3.904,1.158,3.712,180.793,134.543,25.950,175,128,20,18,15,12
74.472,137.637,384,197,97920,255,0,255,255,255,818.398,138.883,24.401,2.405,0.364,2.402,818.400,138.883,24.401,814,136,20,9,8,11
92.702,168.722,478,236,121890,255,0,255,255,255,902.236,150.722,25.287,2.602,0.402,2.612,902.236,150.722,25.287,898,145,20,11,11,11
172.023,232.968,887,357,226185,255,0,255,255,255,194.099,152.824,26.219,3.244,0.418,3.263,194.100,152.824,26.219,188,149,20,13,10,14
98.520,167.968,508,235,129540,255,0,255,255,255,336.657,150.833,25.860,2.667,0.362,2.693,336.658,150.833,25.860,332,147,20,10,9,13
178.811,258.754,922,387,235110,255,0,255,255,255,362.665,149.476,25.937,3.376,0.686,3.360,362.666,149.476,25.937,358,142,20,10,15,13
169.889,230.761,876,360,223380,255,0,255,255,255,388.235,166.503,25.888,3.246,0.508,3.186,388.236,166.503,25.888,382,162,20,14,10,13
127.611,199.053,658,289,167790,255,0,255,255,255,1003.514,170.315,25.641,2.943,0.422,2.935,1003.511,170.315,25.641,998,165,20,11,12,12
188.314,256.613,971,397,247605,255,0,255,255,255,75.180,171.704,26.868,3.417,0.673,3.357,75.180,171.704,26.868,71,165,20,10,15,15
155.732,236.803,803,323,204765,255,0,255,255,255,411.072,175.895,26.533,3.183,0.479,3.142,411.073,175.896,26.533,405,171,20,14,11,13
236.798,303.541,1221,443,311355,255,0,255,255,255,106.812,179.210,26.882,3.675,0.516,3.656,106.813,179.210,26.882,100,174,20,15,14,15
143.320,221.616,739,312,188445,255,0,255,255,255,490.073,177.376,28.068,3.083,0.476,3.029,490.074,177.376,28.068,485,172,20,11,12,15
141.768,213.979,731,307,186405,255,0,255,255,255,431.193,182.387,26.718,3.118,0.556,3.047,431.193,182.387,26.718,426,177,20,12,12,13
148.750,213.531,767,320,195585,255,0,255,255,255,667.240,186.256,26.237,3.067,0.385,3.057,667.240,186.256,26.237,661,182,20,12,9,15
228.653,304.481,1179,422,300645,255,0,255,255,255,186.950,187.937,27.226,3.607,0.368,3.596,186.951,187.937,27.226,181,181,20,13,15,16
211.780,275.395,1092,412,278460,255,0,255,255,255,363.235,187.770,27.805,3.540,0.554,3.494,363.236,187.770,27.805,357,180,20,12,15,15
207.513,271.483,1070,413,272850,255,0,255,255,255,977.558,196.444,25.767,3.510,0.536,3.536,977.561,196.444,25.767,972,190,20,12,14,13
54.303,111.644,280,151,71400,255,0,255,255,255,788.218,197.496,23.693,2.174,0.403,2.108,788.219,197.496,23.693,785,193,20,7,10,8
138.084,207.117,712,292,181560,255,0,255,255,255,837.428,206.796,25.124,3.024,0.406,3.000,837.431,206.796,25.124,832,201,20,12,12,11
160.193,225.003,826,330,210630,255,0,255,255,255,692.182,205.753,26.182,3.175,0.358,3.160,692.183,205.753,26.182,687,200,20,11,13,13
234.665,311.649,1210,465,308550,255,0,255,255,255,272.993,209.920,27.228,3.769,0.827,3.682,272.993,209.920,27.228,268,203,20,12,18,15
141.187,219.245,728,321,185640,255,0,255,255,255,661.643,213.445,25.995,3.081,0.522,3.030,661.643,213.445,25.995,655,208,20,12,12,12
191.223,263.409,986,370,251430,255,0,255,255,255,987.594,220.979,26.414,3.429,0.502,3.387,987.591,220.979,26.414,981,215,20,14,13,13
219.538,280.563,1132,429,288660,255,0,255,255,255,67.155,224.996,26.489,3.554,0.546,3.521,67.156,224.996,26.489,63,218,20,10,16,15
166.011,229.385,856,338,218280,255,0,255,255,255,436.640,225.339,27.464,3.203,0.357,3.215,436.641,225.339,27.464,432,220,20,11,12,15
280.822,329.644,1448,493,369240,255,0,255,255,255,143.303,229.921,27.177,3.886,0.512,3.882,143.304,229.922,27.177,136,223,20,14,16,14
279.852,348.481,1443,506,367965,255,0,255,255,255,313.669,231.724,27.989,3.948,0.668,3.844,313.670,231.724,27.989,306,225,20,18,14,16
266.664,343.859,1375,510,350625,255,0,255,255,255,249.906,236.084,27.853,3.869,0.674,3.770,249.907,236.083,27.853,245,227,20,11,18,20
216.628,298.242,1117,448,284835,255,0,255,255,255,926.397,239.165,25.853,3.595,0.668,3.512,926.395,239.165,25.853,919,233,20,15,14,13
227.683,276.477,1174,436,299370,255,0,255,255,255,964.121,240.731,26.916,3.574,0.414,3.589,964.127,240.731,26.916,959,234,20,11,14,14
296.531,349.924,1529,529,389895,255,0,255,255,255,224.551,240.075,28.521,3.957,0.569,3.905,224.551,240.075,28.521,220,231,20,12,17,19
194.132,264.076,1001,385,255255,255,0,255,255,255,361.417,242.518,26.778,3.411,0.509,3.447,361.418,242.519,26.778,356,236,20,11,15,15
172.605,247.894,890,358,226950,255,0,255,255,255,1002.479,242.583,26.844,3.285,0.494,3.220,1002.474,242.583,26.844,998,236,20,11,15,15
95.611,162.833,493,222,125715,255,0,255,255,255,763.473,244.377,25.580,2.646,0.350,2.614,763.474,244.377,25.580,760,240,20,9,11,12
190.835,252.111,984,375,250920,255,0,255,255,255,859.851,250.413,26.279,3.373,0.430,3.339,859.846,250.413,26.279,855,244,20,10,14,14
176.483,237.907,910,362,232050,255,0,255,255,255,898.348,249.135,26.341,3.284,0.372,3.241,898.351,249.135,26.341,893,243,20,12,12,14
218.956,292.178,1129,409,287895,255,0,255,255,255,447.008,249.130,27.508,3.609,0.613,3.507,447.008,249.130,27.508,442,241,20,11,17,15
240.871,317.418,1242,482,316710,255,0,255,255,255,36.361,249.543,27.886,3.636,0.521,3.627,36.361,249.543,27.886,30,244,20,15,12,17
221.089,285.338,1140,411,290700,255,0,255,255,255,779.658,258.513,26.182,3.602,0.522,3.521,779.655,258.513,26.182,773,252,20,15,13,13
174.156,243.348,898,353,228990,255,0,255,255,255,505.665,261.078,26.582,3.302,0.513,3.231,505.665,261.078,26.582,500,254,20,12,15,13
258.907,314.184,1335,481,340425,255,0,255,255,255,66.291,267.394,27.804,3.749,0.505,3.735,66.291,267.394,27.804,61,261,20,11,14,17
266.277,334.529,1373,504,350115,255,0,255,255,255,87.732,268.194,27.216,3.874,0.757,3.793,87.733,268.194,27.216,81,263,20,16,13,15
250.955,315.549,1294,464,329970,255,0,255,255,255,37.943,270.486,28.207,3.723,0.476,3.752,37.943,270.486,28.207,32,263,20,12,16,18
287.804,347.410,1484,518,378420,255,0,255,255,255,424.460,281.243,27.726,3.977,0.716,3.937,424.461,281.243,27.726,418,274,20,13,17,16
184.435,255.531,951,347,242505,255,0,255,255,255,921.641,283.405,26.931,3.334,0.326,3.374,921.638,283.405,26.931,916,277,20,13,13,15
282.567,346.799,1457,530,371535,255,0,255,255,255,465.320,288.948,27.421,3.976,0.832,3.934,465.322,288.948,27.421,459,281,20,12,18,16
249.986,318.619,1289,443,328695,255,0,255,255,255,500.082,293.361,27.531,3.734,0.465,3.751,500.085,293.361,27.531,494,286,20,14,16,16
153.405,226.861,791,334,201705,255,0,255,255,255,837.172,298.277,25.330,3.179,0.575,3.127,837.174,298.277,25.330,831,292,20,12,13,11
111.708,174.808,576,257,146880,255,0,255,255,255,227.297,298.882,25.564,2.767,0.354,2.766,227.297,298.882,25.564,223,294,20,9,11,12
266.470,339.817,1374,512,350370,255,0,255,255,255,951.087,298.166,27.896,3.845,0.603,3.840,951.081,298.166,27.896,944,293,20,16,13,17
205.768,281.372,1061,425,270555,255,0,255,255,255,901.239,311.331,27.075,3.498,0.569,3.548,901.245,311.331,27.075,896,306,20,12,13,17
251.149,324.880,1295,471,330225,255,0,255,255,255,932.680,314.057,27.149,3.758,0.542,3.770,932.686,314.056,27.149,926,308,20,14,14,17
190.447,256.198,982,384,250410,255,0,255,255,255,355.229,317.037,27.777,3.386,0.506,3.297,355.230,317.036,27.777,351,312,20,10,12,18
237.574,298.133,1225,460,312375,255,0,255,255,255,806.079,316.806,27.645,3.661,0.566,3.668,806.084,316.806,27.645,801,310,20,11,15,16
228.847,303.541,1180,468,300900,255,0,255,255,255,975.099,319.939,26.388,3.657,0.598,3.688,975.102,319.939,26.388,969,315,20,14,12,16
57.793,130.164,298,172,75990,255,0,255,255,255,99.081,320.111,25.265,2.195,0.412,2.224,99.081,320.111,25.265,96,315,20,7,10,11
253.283,395.792,1306,555,333030,255,0,255,255,255,730.509,323.541,28.305,3.775,0.700,3.671,730.505,323.542,28.305,723,318,20,17,13,19
95.223,156.157,491,230,125205,255,0,255,255,255,166.992,326.118,25.308,2.635,0.390,2.634,166.992,326.118,25.308,163,322,20,9,9,12
204.798,276.641,1056,410,269280,255,0,255,255,255,1003.724,337.881,26.584,3.487,0.495,3.414,1003.719,337.881,26.584,997,331,20,14,13,14
212.750,284.901,1097,405,279735,255,0,255,255,255,367.503,342.456,27.463,3.567,0.611,3.552,367.504,342.457,27.463,362,334,20,11,16,16
187.538,260.175,967,367,246585,255,0,255,255,255,607.524,343.224,27.378,3.387,0.471,3.295,607.525,343.225,27.378,602,334,20,12,16,15
222.253,303.552,1146,426,292230,255,0,255,255,255,457.680,347.614,27.883,3.578,0.470,3.584,457.681,347.614,27.883,451,342,20,13,14,17
214.495,306.666,1106,441,282030,255,0,255,255,255,898.929,350.432,27.392,3.689,0.830,3.670,898.931,350.432,27.392,892,343,20,16,15,15
56.436,112.758,291,166,74205,255,0,255,255,255,161.491,357.234,24.471,2.181,0.398,2.234,161.491,357.234,24.471,159,353,20,6,10,10
156.702,262.327,808,362,206040,255,0,255,255,255,994.129,361.865,26.418,3.391,0.967,3.234,994.130,361.865,26.418,989,356,20,18,13,13
213.719,285.010,1102,415,281010,255,0,255,255,255,542.734,365.337,26.782,3.592,0.649,3.554,542.734,365.337,26.782,537,357,20,12,16,14
149.914,225.353,773,326,197115,255,0,255,255,255,925.825,369.627,26.367,3.128,0.503,3.105,925.822,369.627,26.367,921,364,20,10,13,15
220.119,283.044,1135,407,289425,255,0,255,255,255,571.621,382.939,27.372,3.552,0.374,3.567,571.619,382.939,27.372,566,377,20,12,13,16
85.527,137.473,441,211,112455,255,0,255,255,255,24.016,388.696,25.027,2.502,0.242,2.519,24.016,388.696,25.027,20,385,20,9,8,11
44.218,93.168,228,131,58140,255,0,255,255,255,959.276,396.943,24.478,1.956,0.230,1.951,959.277,396.943,24.478,956,394,20,7,7,10
108.411,177.747,559,272,142545,255,0,255,255,255,879.914,402.531,24.696,2.791,0.556,2.752,879.915,402.532,24.696,874,399,20,13,9,11
89.987,149.001,464,221,118320,255,0,255,255,255,564.554,409.974,25.767,2.561,0.312,2.561,564.555,409.975,25.767,560,406,20,9,9,12
75.830,126.143,391,204,99705,255,0,255,255,255,545.747,414.639,26.133,2.384,0.352,2.436,545.748,414.639,26.133,542,412,20,9,6,12
34.327,91.583,177,120,45135,255,0,255,255,255,328.814,424.633,23.559,1.918,0.523,1.913,328.814,424.633,23.559,325,421,20,8,7,8
66.133,122.865,341,173,86955,255,0,255,255,255,992.015,426.158,25.326,2.306,0.307,2.255,992.015,426.159,25.326,989,422,20,7,9,11
85.720,144.160,442,215,112710,255,0,255,255,255,54.292,435.043,24.602,2.522,0.327,2.505,54.292,435.043,24.602,51,431,20,9,9,10
180.750,241.841,932,361,237660,255,0,255,255,255,747.424,434.562,27.659,3.290,0.363,3.258,747.421,434.563,27.659,742,430,20,12,10,17
52.169,107.623,269,152,68595,255,0,255,255,255,40.840,435.784,25.078,2.085,0.306,2.103,40.840,435.785,25.078,38,432,20,7,9,10
60.896,114.157,314,164,80070,255,0,255,255,255,1015.191,441.889,24.169,2.217,0.270,2.189,1015.191,441.889,24.169,1012,439,20,8,7,10
30.448,74.189,157,95,40035,255,0,255,255,255,918.229,443.771,23.669,1.730,0.233,1.739,918.230,443.771,23.669,915,441,20,7,6,8
64.387,121.467,332,167,84660,255,0,255,255,255,246.985,447.732,24.467,2.262,0.264,2.262,246.985,447.732,24.467,243,444,20,9,8,10
70.593,126.449,364,191,92820,255,0,255,255,255,561.929,451.967,25.750,2.329,0.287,2.318,561.929,451.967,25.750,558,448,20,9,8,11
104.339,159.577,538,255,137190,255,0,255,255,255,509.758,453.864,25.626,2.695,0.348,2.655,509.759,453.864,25.626,506,450,20,8,9,12
125.478,194.257,647,284,164985,255,0,255,255,255,632.940,454.594,26.895,2.936,0.495,2.951,632.941,454.593,26.895,628,450,20,11,10,13
18.618,53.353,96,70,24480,255,0,255,255,255,816.010,457.365,23.458,1.416,0.328,1.446,816.010,457.365,23.458,814,455,20,5,5,8
52.169,114.922,269,157,68595,255,0,255,255,255,99.558,465.004,24.171,2.090,0.295,2.104,99.558,465.004,24.171,96,462,20,8,8,9
90.763,155.054,468,238,119340,255,0,255,255,255,487.788,467.376,25.205,2.608,0.474,2.609,487.789,467.376,25.205,483,464,20,10,9,11
11.636,38.111,60,50,15300,255,0,255,255,255,64.000,476.450,23.217,1.179,0.271,1.162,64.000,476.450,23.217,63,475,20,4,4,7
73.502,129.552,379,189,96645,255,0,255,255,255,545.533,479.150,24.847,2.377,0.297,2.353,545.534,479.150,24.847,541,476,20,10,7,11
89.405,145.745,461,222,117555,255,0,255,255,255,762.499,484.733,25.770,2.541,0.280,2.543,762.500,484.733,25.770,759,481,20,8,8,13
73.502,130.634,379,195,96645,255,0,255,255,255,523.219,507.029,24.485,2.387,0.317,2.350,523.220,507.029,24.485,520,503,20,8,9,10
257.743,347.552,1329,505,338895,255,0,255,255,255,744.485,511.448,28.358,3.839,0.616,3.768,744.486,511.448,28.358,738,502,20,14,17,16
63.224,119.292,326,174,83130,255,0,255,255,255,808.347,513.534,25.414,2.239,0.289,2.265,808.348,513.534,25.414,805,510,20,8,8,11
67.102,115.086,346,182,88230,255,0,255,255,255,426.899,517.058,24.916,2.285,0.242,2.278,426.900,517.057,24.916,423,514,20,8,7,10
84.945,146.837,438,215,111690,255,0,255,255,255,17.400,522.018,26.169,2.504,0.353,2.525,17.400,522.019,26.169,14,518,20,8,9,13
95.999,162.516,495,237,126225,255,0,255,255,255,552.929,524.040,25.095,2.671,0.450,2.639,552.930,524.041,25.095,549,520,20,9,11,11
83.199,141.691,429,207,109395,255,0,255,255,255,50.928,531.105,25.555,2.485,0.311,2.492,50.928,531.105,25.555,47,528,20,9,8,12
58.181,111.513,300,158,76500,255,0,255,255,255,916.940,553.083,24.563,2.175,0.238,2.182,916.941,553.084,24.563,914,549,20,7,9,10
51.587,100.313,266,148,67830,255,0,255,255,255,975.248,560.305,24.045,2.077,0.278,2.076,975.249,560.305,24.045,973,556,20,6,9,9
77.381,133.901,399,195,101745,255,0,255,255,255,676.526,565.749,24.787,2.441,0.310,2.425,676.527,565.749,24.787,673,562,20,8,9,10
120.435,178.075,621,269,158355,255,0,255,255,255,37.852,565.040,26.441,2.818,0.228,2.813,37.852,565.040,26.441,33,561,20,10,9,13
239.319,311.660,1234,456,314670,255,0,255,255,255,828.421,574.035,27.468,3.630,0.379,3.632,828.417,574.034,27.468,823,568,20,13,14,16
2.327,13.527,12,12,3060,255,0,255,255,255,394.083,577.667,21.000,0.660,0.212,0.652,394.083,577.667,21.000,393,577,20,3,3,3
93.866,155.829,484,231,123420,255,0,255,255,255,682.078,584.616,25.574,2.597,0.351,2.592,682.079,584.616,25.574,678,580,20,9,11,12
70.399,126.919,363,187,92565,255,0,255,255,255,714.986,590.245,25.253,2.350,0.349,2.382,714.987,590.245,25.253,711,586,20,8,9,11
78.739,135.463,406,206,103530,255,0,255,255,255,883.047,594.291,25.039,2.432,0.379,2.458,883.048,594.291,25.039,880,590,20,7,10,11
152.241,218.983,785,318,200175,255,0,255,255,255,915.809,599.888,26.516,3.106,0.420,3.062,915.814,599.888,26.516,912,594,20,9,13,15
9.503,42.612,49,46,12495,255,0,255,255,255,593.388,609.265,23.653,1.249,0.474,1.333,593.388,609.265,23.653,591,608,20,5,4,8
